Operating_Accounts_00Id,Operating_Accounts_00Description,Operating_Accounts_00ParentId,VersionVersion,VersionCategory,VersionType,Operating_RegionsId,Operating_RegionsDescription,Operating_Product_GroupsId,Operating_Product_GroupsDescription,DateYear,DateQuarter,DateMonth,DateDAY,Value,ValueUnit
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20161,201602,1,54807729472,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20161,201603,1,43826749568,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20162,201604,1,44466830477,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20162,201605,1,46046138777,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20162,201606,1,54278149892,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20163,201607,1,53872580245,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20163,201608,1,58195528390,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20163,201609,1,57477791078,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20164,201610,1,60805889918,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20164,201611,1,60163666118,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2016,20164,201612,1,57086971705,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2017,20171,201701,1,54324971513,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2017,20171,201702,1,60951409210,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2017,20171,201703,1,57166937782,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2017,20172,201704,1,56271572167,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2017,20172,201705,1,49551358257,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,#,No Product,2017,20172,201706,1,49721281018,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20161,201601,1,30736741102.58,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20161,201602,1,29968873419.12,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20161,201603,1,21640804360.55,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20162,201604,1,1110251041.44,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20162,201605,1,3268948801.15,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20162,201606,1,34548505002.73,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20163,201607,1,21652735955.81,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20163,201608,1,15767321529.24,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20163,201609,1,32537874242.03,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20164,201610,1,25476124407.79,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20164,201611,1,18742829382.73,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2016,20164,201612,1,35648774381.41,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2017,20171,201701,1,27622921540.21,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2017,20171,201702,1,23852043265.87,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2017,20171,201703,1,22905750169.5,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2017,20172,201704,1,15974116685.28,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2017,20172,201705,1,28650685501.85,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0001,Athletic Shirts,2017,20172,201706,1,16260910724.8,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20161,201601,1,29675683921.16,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20161,201602,1,23792022600.47,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20161,201603,1,25901208936.44,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20162,201604,1,24016443794.3,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20162,201605,1,27210867475.54,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20162,201606,1,28004750646.88,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20163,201607,1,22783877305.31,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20163,201608,1,23450647112.57,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20163,201609,1,4173511116.11,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20164,201610,1,8175564034.02,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20164,201611,1,30401766451.71,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2016,20164,201612,1,20479693095.76,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2017,20171,201701,1,30536084481.16,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2017,20171,201702,1,12976397420.9,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2017,20171,201703,1,16842419045.96,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2017,20172,201704,1,24597044861.26,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2017,20172,201705,1,17335919564.18,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0003,Athletic Shorts,2017,20172,201706,1,37022888044.36,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20161,201601,1,7422867008.1,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20161,201602,1,8887884727.79,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20161,201603,1,18804946797.99,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20162,201604,1,9310086898.4,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20162,201605,1,14718797649.82,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20162,201606,1,3734621592.34,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20163,201607,1,11351152303.09,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20163,201608,1,15767294929.86,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20163,201609,1,16353791361.17,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20164,201610,1,15505185887.43,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20164,201611,1,14075326369.31,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2016,20164,201612,1,17933044606.54,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20171,201701,1,35159965721.1,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20171,201702,1,14441486065.28,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20171,201703,1,21145064868.45,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20172,201704,1,11604816088.86,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20172,201705,1,14744993561.9,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20172,201706,1,20500347696.38,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20161,201601,1,8930884456.19,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20161,201602,1,26264414458.93,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20161,201603,1,13382455153.59,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20162,201604,1,33278728382.76,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20162,201605,1,9269476219.7,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20162,201606,1,21430132547.4,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20163,201607,1,30289414960.43,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20163,201608,1,24035116967.94,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20163,201609,1,21782588982.63,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20164,201610,1,37216293567.14,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20164,201611,1,18628352296.32,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20164,201612,1,29828395105.54,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20171,201701,1,39327681269.43,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20171,201702,1,31592473088.11,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20171,201703,1,42096666472.03,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201704,1,26364933204,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201705,1,12028934997.78,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201706,1,26776727457.3,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201601,1,31606741043.69,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201602,1,14940387487.84,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201603,1,22802951937.2,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201604,1,25131120725.69,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201605,1,13230232735.2,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201606,1,31356639140.06,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201607,1,27006955963.9,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201608,1,31921668112.76,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201609,1,34502575612.9,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20164,201610,1,31399398712.17,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20164,201611,1,28059640965.9,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20164,201612,1,33557904756.3,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20171,201701,1,43386587597.65,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20171,201702,1,26921843763.67,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20171,201703,1,37007197878.79,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20172,201704,1,23796098552.1,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20172,201705,1,34234355805.32,USD
H000000,Finance,,Actual,Actuals,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2017,20172,201706,1,28512346687.55,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20161,201601,1,1674093576,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20161,201602,1,2115001214,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20161,201603,1,1650260254,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20162,201604,1,1103612770,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20162,201605,1,2329707233,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20162,201606,1,1999090778,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20163,201607,1,1963970174,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20163,201608,1,2863727284,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20163,201609,1,3087852393,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20164,201610,1,2437255328,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20164,201611,1,2846406773,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2016,20164,201612,1,2618197325,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2017,20171,201701,1,1764458306,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2017,20171,201702,1,2204315425,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2017,20171,201703,1,2455011421,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2017,20172,201704,1,2617794488,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2017,20172,201705,1,2214735616,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,#,No Product,2017,20172,201706,1,2075592665,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20161,201601,1,1923557.29,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20161,201602,1,-47566782.58,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20161,201603,1,-16389970.86,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20162,201604,1,-6366756.87,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20162,201605,1,9871574.4,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20162,201606,1,-42584351.09,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20163,201607,1,-13258592.35,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20163,201608,1,-5808694.19,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20163,201609,1,-5169100.65,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201610,1,-3108789.35,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201611,1,-2809328.55,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201612,1,-1938110.21,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201701,1,1754361.65,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201702,1,-16507514.82,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201703,1,-25061798.2,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201704,1,-53038184.89,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201705,1,-21419003.96,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201706,1,-30512448.98,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201601,1,-1791251737.02,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201602,1,1789779158.08,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201603,1,-2156121940.28,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201604,1,-1593418914.26,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201605,1,1185895586.55,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201606,1,-2097246725.97,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201607,1,-2045910806.01,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201608,1,-3027818168.97,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201609,1,-3602804892.1,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201610,1,-2435739264.98,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201611,1,-3559898807.18,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201612,1,-2787407597.14,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201701,1,-1869503424.03,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201702,1,-2344727187.07,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201703,1,-2510744747.03,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201704,1,-1738220514.3,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201705,1,1076945677.81,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201706,1,-1895062029.91,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201601,1,-397653378.1,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201602,1,-377694658.16,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201603,1,-379752637.5,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201604,1,-408134930.71,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201605,1,-976664408.24,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201606,1,-358031554.78,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201607,1,221052261.42,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201608,1,66490151.5,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201609,1,-307065515.7,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20164,201610,1,-309966405.75,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20164,201611,1,-263028750.42,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2016,20164,201612,1,-570926814.19,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20171,201701,1,-357681787.4,USD
H000000,Finance,,Actual,Actuals,public,REG0004,Pacific,PRD0004,Caps,2017,20171,201702,1,-745100378.47,USD
